 734    1205    4080    1262    4230         58     151
 735    1263    4080    1321    4230         59     151
 736    1322    4080    1380    4230         59     151
 737    1381    4080    1438    4230         58     151
 738    1439    4080    1496    4230         58     151
 739    1497    4080    1554    4230         58     151
 740    1555    4080    1616    4230         62     151
 741    1617    4080    1739    4230        123     151
 742    1740    4080    1925    4230        186     151
 743    1926    4080    2015    4230         90     151
 744    2016    4080    3200    4230       1185     151
 745       1    4231     279    4331        279     101
 746     280    4231     373    4331         94     101
 747     374    4231     460    4331         87     101
 748     461    4231     547    4331         87     101
 749     548    4231     634    4331         87     101
 750     635    4231     721    4331         87     101
 751     722    4231     808    4331         87     101
 752     809    4231     896    4331         88     101
 753     897    4231    1020    4331        124     101
 754    1021    4231    1109    4331         89     101
 755    1110    4231    1196    4331         87     101
 756    1197    4231    1283    4331         87     101
 757    1284    4231    1370    4331         87     101
 758    1371    4231    1457    4331         87     101
 759    1458    4231    1544    4331         87     101
 760    1545    4231    1631    4331         87     101
 761    1632    4231    1718    4331         87     101
 762    1719    4231    1805    4331         87     101
 763    1806    4231    1971    4331        166     101
 764    1972    4231    2080    4331        109     101
 765    2081    4231    2176    4331         96     101
 766    2177    4231    2263    4331         87     101
 767    2264    4231    2350    4331         87     101
 768    2351    4231    3200    4331        850     101
 769       1    4332     260    4428        260      97
 770     261    4332     351    4428         91      97
 771     352    4332     441    4428         90      97
